date,weather_location,temperature,weather_condition
2025-01-15,Toulouse,29.1,Storm
2025-01-20,Paris,-1.7,Clear
2025-01-06,Bordeaux,2.2,Storm
2025-01-20,Marseille,10.9,Clear
2025-01-13,Paris,-3.6,Storm
2025-01-08,Marseille,15.6,Fog
2025-01-15,Marseille,20.6,Storm
2025-01-19,Lyon,11.7,Clear
2025-01-30,Paris,22.4,Snow
2025-01-23,Toulouse,24.1,Storm
2025-01-08,Bordeaux,7.4,Snow
2025-01-08,Marseille,18.3,Storm
2025-01-07,Paris,23.3,Storm
2025-02-02,Bordeaux,22.8,Clear
2025-01-22,Toulouse,25.9,Rain
2025-01-30,Toulouse,-1.2,Clear
2025-01-09,Lyon,24.8,Clear
2025-01-29,Lyon,12.3,Clear
2025-01-12,Bordeaux,2.7,Snow
2025-01-30,Bordeaux,13.4,Rain
2025-01-13,Toulouse,6.9,Rain
2025-01-17,Bordeaux,12.5,Snow
2025-01-17,Toulouse,4.4,Snow
2025-01-12,Lyon,23.1,Storm
2025-01-26,Paris,32.9,Rain
2025-02-02,Bordeaux,26.5,Clear
2025-01-28,Toulouse,-1.9,Storm
2025-01-05,Lyon,33.2,Fog
2025-01-25,Toulouse,3.1,Storm
2025-01-30,Marseille,7.4,Storm
2025-01-23,Bordeaux,16.2,Fog
2025-01-21,Bordeaux,-3.3,Clear
2025-01-07,Paris,6.6,Storm
2025-01-29,Marseille,0.8,Snow
2025-01-12,Toulouse,8.0,Rain
2025-01-30,Toulouse,13.4,Clear
2025-01-09,Marseille,1.4,Fog
2025-01-24,Bordeaux,31.3,Rain
2025-01-12,Marseille,20.0,Fog
2025-01-19,Paris,11.7,Fog
2025-01-30,Toulouse,-3.4,Clear
2025-02-02,Toulouse,23.1,Fog
2025-01-16,Toulouse,-3.5,Rain
2025-02-01,Bordeaux,30.5,Storm
2025-01-30,Bordeaux,28.4,Snow
2025-02-01,Paris,24.5,Snow
2025-01-07,Paris,10.6,Clear
2025-01-05,Marseille,5.1,Rain
2025-01-12,Marseille,28.0,Rain
2025-01-18,Toulouse,17.4,Fog
2025-01-25,Marseille,11.7,Rain
2025-01-12,Paris,-4.8,Clear
2025-01-26,Marseille,24.5,Snow
2025-01-28,Lyon,4.0,Fog
2025-01-26,Paris,25.5,Rain
2025-01-06,Toulouse,26.7,Rain
2025-01-12,Marseille,1.3,Snow
2025-01-21,Toulouse,-1.2,Fog
2025-01-14,Marseille,0.8,Storm
2025-02-02,Toulouse,34.2,Snow
2025-01-04,Bordeaux,17.6,Fog
2025-01-27,Marseille,9.9,Snow
2025-01-25,Lyon,14.4,Storm
2025-01-05,Bordeaux,20.3,Snow
2025-01-18,Bordeaux,23.4,Snow
2025-01-13,Bordeaux,34.8,Rain
2025-01-09,Toulouse,34.0,Snow
2025-01-05,Bordeaux,34.5,Rain
2025-01-11,Bordeaux,29.7,Rain
2025-01-17,Paris,10.5,Rain
2025-01-27,Lyon,14.3,Clear
2025-01-27,Toulouse,4.6,Storm
2025-01-14,Lyon,-1.8,Clear
2025-01-18,Lyon,-1.4,Fog
2025-01-11,Paris,3.3,Rain
2025-01-19,Toulouse,23.0,Fog
2025-01-19,Lyon,20.9,Rain
2025-01-03,Toulouse,13.4,Clear
2025-01-15,Bordeaux,-3.8,Snow
2025-01-09,Lyon,3.7,Snow
2025-02-01,Toulouse,-5.0,Rain
2025-01-19,Lyon,27.5,Clear
2025-01-09,Lyon,4.9,Snow
2025-01-18,Toulouse,6.7,Clear
2025-01-16,Lyon,13.7,Storm
2025-01-24,Toulouse,29.0,Storm
2025-01-11,Lyon,-1.1,Rain
2025-01-31,Marseille,-0.7,Snow
2025-01-28,Bordeaux,20.5,Rain
2025-02-02,Toulouse,9.3,Fog
2025-01-16,Toulouse,16.7,Clear
2025-01-18,Paris,20.6,Clear
2025-01-10,Bordeaux,23.4,Fog
2025-01-05,Lyon,5.3,Storm
2025-01-15,Paris,17.9,Fog
2025-01-28,Paris,-0.1,Snow
2025-01-04,Toulouse,34.5,Storm
2025-01-14,Bordeaux,11.3,Fog
2025-01-24,Paris,30.4,Clear
2025-01-14,Marseille,25.8,Clear
2025-01-03,Marseille,2.4,Snow
2025-01-18,Lyon,12.0,Storm
2025-01-10,Lyon,11.5,Clear
2025-01-10,Marseille,11.7,Rain
2025-01-14,Toulouse,-0.6,Fog
2025-01-30,Marseille,-2.1,Snow
2025-01-15,Bordeaux,3.5,Storm
2025-01-03,Lyon,3.1,Storm
2025-01-23,Paris,8.8,Storm
2025-01-11,Paris,9.9,Snow
2025-01-08,Paris,2.9,Clear
2025-01-24,Bordeaux,7.1,Storm
2025-01-10,Toulouse,22.3,Fog
2025-01-18,Marseille,28.6,Fog
2025-01-26,Marseille,-0.8,Snow
2025-01-23,Marseille,-0.5,Rain
2025-01-06,Lyon,22.6,Snow
2025-01-25,Lyon,-0.0,Storm
2025-01-20,Toulouse,32.9,Fog
2025-01-06,Marseille,20.5,Storm
2025-01-03,Bordeaux,-1.5,Storm
2025-01-13,Lyon,26.9,Storm
2025-01-29,Toulouse,17.9,Storm
2025-01-11,Toulouse,14.3,Rain
2025-01-23,Marseille,-4.7,Snow
2025-01-06,Marseille,25.9,Fog
2025-01-28,Marseille,6.9,Snow
2025-01-28,Toulouse,6.4,Rain
2025-01-04,Toulouse,33.5,Rain
2025-01-30,Bordeaux,29.5,Storm
2025-01-10,Paris,33.5,Snow
2025-01-27,Marseille,24.6,Clear
2025-01-31,Toulouse,26.6,Fog
2025-01-13,Bordeaux,10.4,Snow
2025-01-05,Lyon,20.7,Snow
2025-01-10,Lyon,6.4,Storm
2025-01-31,Toulouse,25.0,Snow
2025-01-14,Paris,-2.0,Clear
2025-01-11,Paris,4.0,Snow
2025-02-01,Marseille,31.4,Snow
2025-01-24,Toulouse,19.4,Fog
2025-01-04,Lyon,17.3,Storm
2025-01-04,Paris,3.9,Clear
2025-01-25,Bordeaux,-0.5,Clear
2025-01-17,Toulouse,26.6,Fog
2025-01-07,Bordeaux,21.4,Storm
2025-01-27,Toulouse,24.0,Clear
2025-01-06,Lyon,1.9,Fog
2025-01-11,Toulouse,28.4,Rain
2025-01-31,Lyon,27.2,Fog
2025-01-24,Toulouse,22.2,Rain
2025-01-08,Toulouse,13.5,Rain
2025-01-16,Lyon,1.0,Fog
2025-01-16,Toulouse,1.0,Fog
2025-01-03,Paris,9.8,Storm
2025-01-14,Lyon,5.3,Fog
2025-01-19,Marseille,14.2,Storm
2025-01-24,Toulouse,-3.2,Snow
2025-01-10,Bordeaux,29.9,Fog
2025-01-04,Marseille,18.5,Storm
2025-02-02,Lyon,21.6,Storm
2025-01-19,Paris,22.1,Clear
2025-01-20,Lyon,24.1,Rain
2025-01-09,Lyon,31.1,Storm
2025-01-05,Toulouse,29.1,Clear
2025-01-20,Bordeaux,-4.7,Clear
2025-01-14,Paris,10.6,Snow
2025-01-15,Paris,0.6,Snow
2025-02-01,Lyon,27.4,Snow
2025-01-23,Marseille,18.2,Rain
2025-01-23,Toulouse,-3.7,Snow
2025-01-07,Toulouse,15.3,Fog
2025-02-01,Paris,12.3,Snow
2025-01-17,Paris,19.6,Clear
2025-01-23,Toulouse,5.1,Snow
2025-01-10,Paris,30.1,Storm
2025-01-27,Marseille,5.8,Clear
2025-01-13,Paris,11.3,Fog
2025-01-30,Bordeaux,33.4,Storm
2025-02-01,Bordeaux,2.3,Clear
2025-01-12,Toulouse,26.5,Fog
2025-01-17,Paris,10.6,Storm
2025-01-20,Toulouse,20.2,Fog
2025-01-12,Toulouse,18.4,Snow
2025-02-01,Paris,-4.6,Clear
2025-01-09,Toulouse,23.9,Rain
2025-01-08,Toulouse,2.2,Clear
2025-01-25,Marseille,30.6,Fog
2025-01-21,Marseille,4.6,Storm
2025-01-03,Marseille,31.2,Storm
2025-01-09,Toulouse,3.2,Clear
2025-01-29,Bordeaux,20.4,Storm
2025-02-02,Marseille,20.2,Clear
2025-01-10,Paris,20.8,Rain
2025-01-29,Bordeaux,25.2,Storm
2025-01-31,Toulouse,8.5,Storm
2025-01-14,Bordeaux,9.4,Storm
2025-01-18,Toulouse,15.9,Fog
2025-01-03,Lyon,10.0,Clear
2025-01-25,Paris,1.4,Storm
2025-01-20,Paris,-4.1,Fog
2025-01-25,Toulouse,10.1,Rain
2025-01-15,Marseille,34.4,Fog
2025-01-03,Toulouse,5.6,Snow
2025-01-18,Bordeaux,10.9,Clear
2025-01-31,Paris,6.6,Storm
2025-01-13,Paris,4.9,Clear
2025-01-06,Marseille,29.4,Fog
2025-01-17,Toulouse,27.0,Rain
2025-01-19,Bordeaux,18.8,Clear
2025-01-25,Paris,1.5,Fog
2025-01-23,Marseille,33.8,Clear
2025-01-26,Toulouse,10.9,Storm
2025-01-14,Lyon,7.5,Fog
2025-01-14,Toulouse,24.4,Fog
2025-01-10,Toulouse,10.2,Clear
2025-01-24,Bordeaux,-3.5,Storm
2025-01-19,Toulouse,8.6,Rain
2025-02-01,Paris,20.7,Fog
2025-01-16,Bordeaux,24.5,Snow
2025-01-22,Marseille,-2.6,Fog
2025-01-22,Toulouse,7.0,Fog
2025-01-13,Toulouse,-0.2,Storm
2025-01-27,Lyon,28.5,Snow
2025-01-15,Bordeaux,13.4,Fog
2025-01-18,Lyon,-2.4,Fog
2025-01-11,Bordeaux,4.0,Storm
2025-01-08,Lyon,18.9,Storm
2025-01-22,Lyon,0.4,Snow
2025-01-03,Paris,15.6,Fog
2025-01-09,Lyon,16.4,Clear
2025-01-23,Lyon,30.2,Storm
2025-01-30,Marseille,21.4,Clear
2025-01-06,Paris,30.0,Clear
2025-01-03,Marseille,-1.9,Rain
2025-01-27,Toulouse,33.5,Clear
2025-01-28,Paris,-3.6,Storm
2025-01-09,Marseille,29.3,Fog
2025-01-18,Lyon,12.1,Snow
2025-01-25,Toulouse,12.7,Snow
2025-01-19,Paris,29.2,Snow
2025-01-17,Marseille,-0.2,Rain
2025-02-01,Lyon,29.5,Fog
2025-01-12,Lyon,26.8,Storm
2025-01-17,Bordeaux,11.0,Rain
2025-01-26,Marseille,3.7,Fog
2025-01-14,Toulouse,15.0,Storm
2025-01-06,Paris,5.0,Storm
2025-01-08,Marseille,10.9,Rain
2025-01-09,Paris,12.6,Rain
2025-01-25,Bordeaux,23.2,Rain
2025-01-19,Bordeaux,14.0,Storm
2025-01-26,Lyon,21.4,Rain
2025-01-22,Bordeaux,30.7,Rain
2025-01-08,Toulouse,25.9,Fog
2025-01-14,Paris,33.0,Rain
2025-01-17,Toulouse,2.0,Fog
2025-01-09,Toulouse,31.5,Rain
2025-01-05,Toulouse,1.7,Storm
2025-01-29,Toulouse,23.9,Clear
2025-01-05,Bordeaux,25.8,Fog
2025-01-28,Marseille,18.7,Fog
2025-01-27,Toulouse,25.7,Storm
2025-01-03,Marseille,18.2,Storm
2025-01-10,Paris,1.8,Storm
2025-01-08,Marseille,26.3,Clear
2025-01-13,Paris,-2.8,Fog
2025-01-29,Lyon,2.5,Storm
2025-01-23,Toulouse,22.7,Fog
2025-01-19,Lyon,8.0,Fog
2025-01-04,Marseille,7.5,Snow
2025-01-20,Toulouse,-1.4,Clear
2025-01-09,Marseille,23.2,Clear
2025-01-30,Paris,7.9,Rain
2025-02-01,Marseille,9.0,Fog
2025-01-08,Marseille,33.6,Clear
2025-01-06,Lyon,-1.8,Storm
2025-01-17,Bordeaux,7.2,Snow
2025-01-17,Paris,24.6,Fog
2025-01-27,Bordeaux,29.8,Fog
2025-01-06,Bordeaux,0.6,Rain
2025-01-21,Paris,26.7,Snow
2025-01-28,Toulouse,17.2,Storm
2025-01-24,Lyon,19.3,Rain
2025-01-12,Bordeaux,19.8,Fog
2025-01-06,Marseille,23.7,Snow
2025-01-17,Toulouse,19.6,Storm
2025-02-02,Marseille,8.5,Fog
2025-01-27,Bordeaux,28.1,Snow
2025-01-15,Lyon,6.2,Snow
2025-01-12,Toulouse,6.1,Clear
2025-01-29,Paris,4.9,Snow
2025-01-10,Toulouse,30.7,Snow
2025-01-20,Marseille,-4.7,Fog
2025-01-30,Marseille,31.7,Fog
2025-01-08,Paris,17.7,Clear
2025-01-07,Lyon,3.2,Storm
2025-02-02,Bordeaux,6.7,Fog
2025-01-26,Lyon,28.4,Snow
2025-01-15,Lyon,8.1,Rain
2025-01-24,Lyon,21.1,Snow
2025-01-29,Bordeaux,19.4,Fog
2025-01-29,Lyon,9.7,Rain
2025-01-06,Lyon,3.5,Clear
2025-01-10,Paris,27.1,Fog
2025-01-13,Paris,22.1,Clear
2025-02-02,Bordeaux,28.4,Fog
2025-01-21,Toulouse,34.9,Storm
2025-01-17,Paris,12.1,Storm
2025-01-13,Toulouse,25.1,Snow
2025-01-18,Bordeaux,4.4,Storm
2025-01-10,Paris,2.6,Storm
2025-01-30,Toulouse,27.0,Snow
2025-01-07,Toulouse,23.7,Storm
2025-01-03,Bordeaux,16.5,Rain
2025-02-01,Bordeaux,33.2,Fog
2025-01-31,Marseille,21.9,Storm
2025-01-25,Paris,26.6,Rain
2025-01-10,Lyon,-0.2,Snow
2025-01-29,Marseille,22.2,Fog
2025-01-23,Marseille,-2.0,Clear
2025-01-08,Lyon,0.7,Fog
2025-01-25,Paris,26.1,Fog
2025-01-27,Bordeaux,15.1,Clear
2025-01-18,Toulouse,30.1,Storm
2025-01-07,Marseille,10.7,Storm
2025-01-12,Toulouse,13.1,Clear
2025-01-08,Lyon,3.9,Storm
2025-01-30,Lyon,1.2,Fog
2025-01-10,Marseille,0.9,Clear
2025-01-22,Lyon,8.2,Rain
2025-01-25,Marseille,34.1,Rain
2025-01-04,Marseille,24.0,Fog
2025-01-11,Bordeaux,1.5,Clear
2025-01-30,Lyon,16.5,Rain
2025-01-11,Paris,16.8,Storm
2025-01-16,Bordeaux,25.9,Rain
2025-01-20,Bordeaux,13.4,Snow
2025-01-19,Bordeaux,20.6,Rain
2025-01-29,Toulouse,31.8,Snow
2025-01-25,Bordeaux,12.2,Snow
2025-01-25,Bordeaux,23.7,Rain
2025-01-31,Bordeaux,32.7,Fog
2025-01-05,Paris,8.5,Rain
2025-02-02,Lyon,25.0,Fog
2025-01-06,Bordeaux,30.2,Rain
2025-01-26,Paris,-1.6,Fog
2025-01-24,Marseille,2.9,Storm
2025-01-21,Paris,5.0,Snow
2025-01-31,Bordeaux,27.2,Clear
2025-01-19,Paris,3.8,Fog
2025-01-30,Lyon,-2.1,Rain
2025-01-31,Bordeaux,7.0,Clear
2025-01-30,Marseille,4.8,Snow
2025-01-16,Bordeaux,25.7,Fog
2025-01-05,Bordeaux,-2.1,Clear
2025-01-27,Marseille,26.2,Clear
2025-01-22,Marseille,3.6,Rain
2025-01-12,Toulouse,19.4,Snow
2025-01-30,Bordeaux,30.5,Snow
2025-01-26,Lyon,20.9,Storm
2025-01-16,Bordeaux,25.3,Fog
2025-01-04,Toulouse,-4.6,Snow
2025-01-04,Toulouse,12.6,Clear
2025-01-24,Toulouse,13.9,Snow
2025-01-23,Marseille,-2.9,Rain
2025-01-08,Paris,27.1,Snow
2025-01-19,Lyon,22.6,Storm
2025-01-25,Toulouse,3.0,Storm
2025-01-19,Lyon,34.3,Snow
2025-01-27,Toulouse,9.1,Clear
2025-01-19,Bordeaux,32.1,Snow
2025-01-16,Lyon,6.6,Snow
2025-01-18,Paris,24.6,Fog
2025-01-20,Toulouse,31.7,Snow
2025-01-30,Lyon,1.2,Snow
2025-01-10,Paris,12.3,Rain
2025-01-31,Lyon,6.6,Snow
2025-01-23,Toulouse,27.1,Storm
2025-01-10,Marseille,6.3,Storm
2025-01-13,Bordeaux,6.6,Fog
2025-01-26,Lyon,20.1,Snow
2025-02-02,Lyon,0.9,Storm
2025-01-15,Paris,25.1,Storm
2025-01-16,Paris,22.1,Snow
2025-01-07,Lyon,-2.9,Fog
2025-01-04,Bordeaux,4.0,Storm
2025-01-13,Bordeaux,14.7,Fog
2025-01-27,Lyon,22.7,Clear
2025-01-15,Toulouse,-4.3,Fog
2025-01-26,Lyon,32.5,Fog
2025-01-09,Toulouse,28.5,Storm
2025-01-17,Paris,8.0,Fog
2025-02-02,Paris,13.8,Fog
2025-01-23,Marseille,7.1,Snow
2025-01-23,Paris,33.7,Rain
2025-01-13,Marseille,32.7,Snow
2025-01-16,Bordeaux,16.1,Clear
2025-01-10,Marseille,23.2,Fog
2025-01-06,Lyon,8.4,Rain
2025-01-16,Bordeaux,10.6,Snow
2025-02-02,Lyon,31.0,Clear
2025-01-19,Toulouse,18.8,Clear
2025-02-02,Marseille,14.5,Snow
2025-01-05,Bordeaux,7.6,Fog
2025-01-17,Marseille,32.5,Clear
2025-01-06,Paris,24.7,Fog
2025-01-19,Lyon,-2.9,Clear
2025-01-26,Marseille,8.7,Snow
2025-01-24,Bordeaux,-4.1,Storm
2025-01-09,Bordeaux,18.8,Rain
2025-01-06,Toulouse,30.1,Storm
2025-01-11,Lyon,26.8,Storm
2025-01-07,Marseille,16.1,Snow
2025-01-19,Toulouse,-2.0,Clear
2025-01-11,Toulouse,13.1,Storm
2025-01-16,Lyon,22.6,Rain
2025-01-30,Paris,25.7,Storm
2025-01-28,Paris,0.5,Snow
2025-01-20,Toulouse,29.7,Clear
2025-01-24,Toulouse,18.0,Snow
2025-01-06,Marseille,20.7,Rain
2025-01-05,Marseille,28.0,Storm
2025-01-18,Marseille,33.0,Clear
2025-01-11,Marseille,1.5,Fog
2025-01-13,Toulouse,4.6,Rain
2025-01-05,Lyon,17.0,Rain
2025-01-31,Lyon,29.4,Snow
2025-01-10,Marseille,21.6,Clear
2025-01-21,Lyon,27.9,Storm
2025-01-12,Bordeaux,10.5,Fog
2025-01-18,Marseille,26.6,Snow
2025-02-02,Toulouse,-4.7,Rain
2025-01-30,Bordeaux,5.8,Rain
2025-01-31,Paris,-3.1,Rain
2025-01-06,Paris,15.9,Storm
2025-01-06,Marseille,3.1,Clear
2025-01-19,Lyon,7.9,Snow
2025-01-16,Lyon,13.5,Snow
2025-01-16,Paris,8.2,Storm
2025-01-19,Marseille,15.9,Snow
2025-01-10,Marseille,33.9,Clear
2025-01-22,Lyon,6.1,Storm
2025-01-09,Paris,25.4,Rain
2025-01-20,Marseille,1.6,Fog
2025-01-09,Marseille,26.2,Fog
2025-01-13,Toulouse,29.3,Clear
2025-01-25,Paris,25.8,Snow
2025-01-29,Bordeaux,22.9,Snow
2025-01-07,Paris,0.9,Clear
2025-01-21,Toulouse,28.8,Snow
2025-01-17,Bordeaux,1.7,Rain
2025-01-28,Marseille,13.4,Fog
2025-02-01,Bordeaux,-4.6,Storm
2025-01-22,Paris,33.7,Rain
2025-01-31,Bordeaux,21.3,Rain
2025-01-05,Paris,-4.2,Storm
2025-01-14,Paris,22.7,Clear
2025-01-16,Toulouse,12.6,Rain
2025-01-10,Paris,3.4,Fog
2025-01-23,Bordeaux,22.4,Clear
2025-01-25,Bordeaux,1.3,Rain
2025-01-15,Bordeaux,23.6,Fog
2025-01-20,Toulouse,15.8,Fog
2025-01-10,Paris,34.9,Rain
2025-02-02,Lyon,21.1,Clear
2025-01-31,Paris,28.2,Snow
2025-01-20,Bordeaux,4.8,Storm
2025-01-11,Toulouse,6.8,Fog
2025-01-06,Paris,32.7,Storm
2025-01-15,Paris,9.3,Snow
2025-01-03,Marseille,30.3,Rain
2025-01-23,Marseille,6.6,Rain
2025-01-24,Lyon,29.5,Storm
2025-01-27,Toulouse,-4.7,Rain
2025-01-25,Lyon,20.9,Rain
2025-01-10,Marseille,-4.6,Storm
2025-01-25,Paris,27.7,Storm
2025-01-28,Marseille,32.5,Fog
2025-01-28,Lyon,12.4,Storm
2025-01-03,Marseille,8.3,Snow
2025-01-19,Toulouse,12.3,Fog
2025-01-17,Lyon,24.0,Snow
2025-01-29,Toulouse,12.5,Storm
2025-01-10,Bordeaux,26.4,Clear
2025-01-07,Lyon,31.8,Rain
2025-01-10,Paris,23.8,Snow
2025-01-03,Toulouse,8.3,Fog
2025-01-28,Toulouse,27.6,Clear
2025-01-27,Bordeaux,30.0,Clear
2025-01-14,Bordeaux,15.0,Snow
2025-01-14,Marseille,9.1,Rain
2025-01-25,Paris,3.9,Fog
2025-01-09,Toulouse,21.3,Rain
2025-01-16,Marseille,11.6,Rain
2025-01-31,Bordeaux,11.8,Snow
2025-01-09,Lyon,19.4,Snow
2025-01-24,Toulouse,31.2,Clear
2025-01-16,Toulouse,23.2,Fog
2025-01-23,Bordeaux,6.9,Rain
2025-01-20,Paris,-4.7,Fog
2025-01-08,Lyon,30.7,Snow
2025-01-30,Lyon,2.0,Rain
2025-01-14,Toulouse,16.1,Snow
2025-01-23,Bordeaux,22.1,Snow
2025-01-19,Paris,29.4,Clear
2025-01-16,Lyon,34.7,Storm
2025-01-30,Marseille,5.3,Fog
2025-01-12,Paris,32.4,Fog
2025-02-01,Bordeaux,27.6,Rain
2025-01-03,Marseille,15.0,Snow
2025-01-26,Toulouse,12.3,Clear
2025-01-15,Bordeaux,24.0,Fog
2025-01-16,Bordeaux,28.6,Rain
2025-01-24,Marseille,12.5,Storm
2025-01-19,Marseille,-4.6,Clear
2025-01-27,Bordeaux,24.4,Storm
2025-01-06,Paris,-0.8,Snow
2025-01-21,Paris,17.7,Snow
2025-01-06,Toulouse,7.2,Snow
2025-01-25,Lyon,25.6,Fog
2025-01-04,Lyon,-2.8,Rain
2025-01-22,Bordeaux,1.8,Storm
2025-01-08,Toulouse,5.9,Storm
2025-01-14,Marseille,21.3,Storm
2025-01-22,Bordeaux,3.0,Snow
2025-01-12,Toulouse,13.1,Storm
2025-01-31,Toulouse,12.4,Snow
2025-01-07,Lyon,11.6,Snow
2025-01-06,Lyon,8.6,Clear
2025-01-17,Bordeaux,12.2,Storm
2025-01-24,Bordeaux,23.6,Clear
2025-01-26,Paris,11.5,Storm
2025-01-26,Toulouse,16.2,Fog
2025-01-29,Toulouse,8.8,Fog
2025-01-31,Bordeaux,-3.4,Fog
2025-01-21,Marseille,33.6,Clear
2025-01-17,Marseille,2.3,Fog
2025-01-06,Bordeaux,18.2,Rain
2025-01-23,Toulouse,-4.8,Rain
2025-01-27,Lyon,29.1,Rain
2025-01-31,Lyon,29.5,Fog
2025-01-25,Marseille,18.2,Fog
2025-02-02,Paris,21.9,Clear
2025-01-31,Toulouse,17.1,Clear
2025-01-30,Paris,26.0,Clear
2025-01-08,Paris,28.4,Snow
2025-01-24,Marseille,23.2,Clear
2025-01-06,Marseille,-3.3,Storm
2025-01-06,Lyon,11.9,Rain
2025-01-12,Lyon,3.3,Fog
2025-01-09,Lyon,27.1,Fog
2025-01-17,Toulouse,4.8,Snow
2025-01-23,Marseille,4.2,Storm
2025-01-28,Paris,16.1,Snow
2025-01-09,Paris,1.3,Fog
2025-01-16,Bordeaux,28.7,Rain
2025-01-17,Lyon,16.4,Rain
2025-01-08,Bordeaux,22.1,Storm
2025-01-07,Toulouse,16.5,Rain
2025-01-29,Paris,8.8,Storm
2025-01-30,Lyon,-2.9,Clear
2025-01-12,Marseille,17.1,Rain
2025-01-07,Bordeaux,8.0,Fog
2025-01-18,Marseille,11.5,Storm
2025-01-17,Toulouse,12.1,Storm
2025-01-06,Lyon,16.6,Storm
2025-01-05,Paris,6.3,Snow
2025-01-07,Lyon,-3.3,Rain
2025-01-27,Lyon,8.8,Fog
2025-01-18,Lyon,15.2,Fog
2025-01-18,Paris,31.5,Fog
2025-01-05,Bordeaux,2.3,Rain
2025-01-06,Bordeaux,20.7,Snow
2025-01-07,Marseille,3.4,Snow
2025-01-28,Lyon,31.4,Storm
2025-01-30,Bordeaux,0.2,Clear
2025-01-08,Bordeaux,16.8,Clear
2025-01-16,Lyon,-0.1,Rain
2025-01-14,Lyon,27.6,Clear
2025-01-03,Paris,-4.7,Storm
2025-01-13,Marseille,21.0,Storm
2025-01-06,Marseille,-0.1,Fog
2025-01-17,Marseille,13.4,Snow
2025-01-19,Paris,-4.0,Snow
2025-01-13,Lyon,4.1,Storm
2025-01-24,Paris,23.1,Clear
2025-01-17,Paris,10.0,Clear
2025-01-07,Paris,14.4,Fog
2025-01-26,Marseille,21.6,Fog
2025-01-10,Marseille,32.0,Storm
2025-01-03,Marseille,5.1,Fog
2025-01-29,Paris,3.3,Clear
2025-01-06,Paris,18.3,Fog
2025-01-21,Toulouse,29.4,Storm
2025-01-29,Marseille,30.8,Fog
2025-01-21,Lyon,10.9,Snow
2025-01-04,Bordeaux,11.7,Fog
2025-01-18,Paris,1.2,Snow
2025-01-25,Paris,34.0,Clear
2025-01-24,Marseille,34.4,Fog
2025-01-27,Toulouse,28.2,Clear
2025-01-22,Bordeaux,28.1,Storm
2025-01-03,Bordeaux,21.1,Rain
2025-01-25,Marseille,23.0,Clear
2025-01-12,Bordeaux,28.4,Clear
2025-01-19,Paris,32.7,Storm
2025-02-02,Bordeaux,27.2,Clear
2025-01-14,Lyon,10.2,Fog
2025-02-02,Paris,31.6,Snow
2025-02-01,Toulouse,24.7,Rain
2025-01-29,Toulouse,33.1,Snow
2025-01-20,Paris,29.7,Storm
2025-01-29,Lyon,-2.9,Clear
2025-01-24,Toulouse,21.0,Clear
2025-01-25,Lyon,34.3,Storm
2025-01-30,Paris,-3.4,Storm
2025-01-22,Marseille,34.8,Storm
2025-01-19,Bordeaux,6.1,Snow
2025-01-26,Paris,-2.6,Rain
2025-01-08,Toulouse,16.5,Storm
2025-01-28,Lyon,33.6,Storm
2025-01-29,Bordeaux,11.1,Storm
2025-01-03,Marseille,8.7,Snow
2025-01-08,Paris,23.7,Fog
2025-02-01,Toulouse,10.7,Storm
2025-01-14,Bordeaux,6.6,Storm
2025-01-06,Marseille,25.9,Rain
2025-01-18,Bordeaux,31.2,Fog
2025-01-21,Lyon,19.8,Storm
2025-01-14,Paris,26.0,Snow
2025-01-11,Paris,13.1,Snow
2025-01-15,Bordeaux,32.3,Snow
2025-01-14,Marseille,20.6,Snow
2025-01-31,Bordeaux,29.9,Fog
2025-01-26,Paris,31.3,Storm
2025-01-23,Marseille,34.3,Fog
2025-01-26,Bordeaux,24.0,Storm
2025-01-13,Paris,-1.8,Storm
2025-01-20,Paris,12.8,Rain
2025-01-08,Marseille,1.1,Storm
2025-01-22,Toulouse,26.4,Snow
2025-01-18,Bordeaux,20.1,Clear
2025-01-12,Bordeaux,13.8,Clear
2025-01-24,Marseille,23.3,Fog
2025-01-06,Toulouse,4.1,Fog
2025-02-01,Toulouse,25.1,Rain
2025-01-10,Bordeaux,1.8,Fog
2025-01-19,Marseille,23.3,Clear
2025-01-14,Bordeaux,34.0,Snow
2025-01-09,Lyon,6.4,Storm
2025-01-27,Bordeaux,3.1,Rain
2025-01-30,Toulouse,1.8,Snow
2025-01-21,Paris,21.3,Storm
2025-01-16,Toulouse,-0.3,Storm
2025-01-10,Toulouse,24.9,Storm
2025-01-30,Marseille,0.1,Snow
2025-01-29,Lyon,13.4,Snow
2025-01-13,Lyon,21.2,Storm
2025-01-16,Bordeaux,10.8,Storm
2025-01-17,Lyon,32.5,Storm
2025-01-08,Paris,11.7,Fog
2025-01-23,Paris,34.6,Rain
2025-02-01,Bordeaux,2.0,Rain
2025-01-14,Paris,32.7,Snow
2025-01-09,Paris,-3.7,Rain
2025-02-02,Marseille,25.5,Snow
2025-01-10,Bordeaux,8.6,Clear
2025-01-10,Paris,33.8,Fog
2025-01-09,Paris,16.6,Snow
2025-01-16,Paris,1.6,Fog
2025-01-27,Lyon,10.2,Fog
2025-01-16,Marseille,32.3,Clear
2025-01-04,Paris,-1.5,Fog
2025-01-26,Toulouse,6.1,Storm
2025-01-28,Bordeaux,4.7,Clear
2025-01-05,Lyon,6.4,Storm
2025-01-26,Bordeaux,1.3,Clear
2025-01-13,Bordeaux,13.0,Rain
2025-01-11,Bordeaux,34.8,Rain
